52321092,42290
52341100,44518
52361108,48852
52381116,53024
52401120,54070
52421128,53638
52441136,53186
52461144,51004
52481148,47540
52501152,43054
52521156,38480
52541164,34912
52561172,31940
52581176,29012
52601184,27332
52621188,25764
52641196,24450
52661204,23250
52681212,22274
52701216,21976
52721220,22446
52741224,23746
52761232,24004
52781236,24848
52801240,28956
52821248,31224
52841256,32078
52861264,36812
52881272,39262
52901276,40576
52921280,43774
52941288,48324
52961292,52478
52981300,55736
53001304,56750
53021308,54682
53041312,49490
53061320,43422
53081328,38282
53101336,34590
53121340,32340
53141344,31114
53161352,29720
53181360,29352
53201368,28738
53221372,28432
53241376,29230
53261380,30756
53281384,31930
53301388,31970
53321392,32878
53341396,33706
53361404,34324
53381412,36492
53401416,36638
53421420,38670
53441424,41366
53461428,43712
53481436,47886
53501440,51318
53521448,52842
53541456,53934
53561460,54396
53581464,53212
53601468,50258
53621476,46576
53641480,41502
53661488,37746
53681492,34422
53701500,31530
53721504,29402
53741508,28054
53761516,26618
53781524,25152
53801532,23718
53821540,23080
53841544,24512
53861548,25492
53881552,25598
53901560,25400
53921568,29958
53941572,31246
53961580,32668
53981588,35054
54001596,35872
54021604,38410
54041612,43152
54061620,47862
54081628,51756
54101632,55856
54121640,58516
54141648,57538
54161656,53102
54181664,47774
54201672,44298
54221680,39880
54241684,36258
54261692,33280
54281700,30694
54301712,30324
54321716,29518
54341724,30362
54361728,31648
54381736,32816
54401744,31462
54421752,31638
54441760,32876
54461764,34072
54481768,34170
54501776,38584
54521784,38844
54541792,42532
54561800,45356
54581804,46602
54601812,48610
54621816,52228
54641824,55066
54661832,55734
54681840,56408
54701848,55304
54721856,51634
54741864,47892
54761868,42288
54781876,37510
54801884,33086
54821896,29558
54841904,26992
54861908,25284
54881912,23980
54901916,22888
54921920,21696
54941924,21120
54961928,21928
54981932,22696
55001940,22708
55021948,21854
55041952,23870
55061956,27288
55081960,28278
55101964,31932
55121972,34470
55141980,37584
55161988,42308
55181996,45200
55202004,48688
55222012,52940
55242020,56012
55262024,56010
55282028,53226
55302032,49480
55322036,45164
55342040,41814
55362048,38278
55382056,36054
55402064,33552
55422072,31416
55442080,29600
55462084,29298
55482088,28900
55502096,29438
55522100,31182
55542104,33036
55562112,34714
55582120,34624
55602124,34786
55622128,36074
55642132,35128
55662140,35808
55682148,38476
55702156,42446
55722160,44452
55742168,47180
55762176,49014
55782180,49562
55802184,50634
55822192,52304
55842196,51758
55862200,49714
55882208,46642
55902224,43354
55922232,40338
55942236,37492
55962244,35002
55982248,33160
56002252,30978
56022256,29008
56042260,26600
56062264,24848
56082268,23980
56102272,23484
56122280,22654
56142288,21552
56162296,20442
56182300,22986
56202304,23894
56222312,24144
56242316,26582
56262320,28406
56282324,31784
56302332,36516
56322336,41394
56342340,45362
56362344,49948
56382352,52626
56402356,52360
56422360,49700
56442368,46902
56462376,44594
56482380,42966
56502384,41332
56522392,39844
56542400,37880
56562408,35970
56582412,33672
56602420,31146
56622428,30964
56642436,31206
56662444,33092
56682452,35510
56702456,37384
56722464,35946
56742472,34262
56762480,35846
56782484,34736
56802488,34470
56822496,34480
56842504,35210
56862508,38338
56882516,42930
56902520,46016
56922524,48122
56942532,51204
56962536,53584
56982540,52742
57002544,50368
57022552,46826
57042556,42996
57062560,39390
57082568,36358
57102576,33942
57122580,32302
57142588,30814
57162596,28878
57182604,26972
57202612,25374
57222616,25184
57242620,25292
57262628,24732
57282632,23872
57302640,24000
57322644,26696
57342648,26386
57362652,27952
57382656,30720
57402664,33084
57422672,36712
57442676,39988
57462684,43016
57482692,45800
57502696,48934
57522704,50990
57542712,50916
57562716,48934
57582720,45524
57602728,42638
57622736,40456
57642740,38994
57662748,37744
57682756,36510
57702764,34572
57722772,32182
57742776,30624
57762780,30522
57782784,31598
57802792,32444
57822796,34096
57842804,35464
57862808,34662
57882816,36110
57902824,35424
57922828,35106
57942832,35172
57962840,34612
57982844,36248
58002848,40304
58022856,42868
58042864,45264
58062872,47352
58082880,48594
58102888,48604
58122892,47652
58142896,45800
58162900,42852
58182908,40204
58202916,38466
58222920,36586
58242928,35040
58262936,33252
58282940,30944
58302944,28926
58322952,27490
58342960,27144
58362964,26482
58382972,25798
58402980,24752
58422984,25726
58442992,26856
58462996,25074
58483000,26248
58503004,27870
58523012,29476
58543016,31090
58563024,34232
58583028,38626
58603032,43340
58623040,47346
58643048,49884
58663052,48784
58683060,46242
58703064,43376
58723072,39752
58743080,36694
58763088,36004
58783096,34230
58803100,33130
58823108,32096
58843116,31566
58863120,31852
58883128,31932
58903136,32234
58923144,32796
58943152,34114
58963160,35362
58983164,36224
59003168,37262
59023172,36126
59043180,34608
59063184,34054
59083192,33888
59103200,34454
59123204,36774
59143212,39754
59163220,42222
59183224,44706
59203232,46602
59223240,46868
59243248,46080
59263252,43762
59283256,40864
59303264,37742
59323272,34790
59343280,32852
59363288,31770
59383292,31266
59403300,30484
59423308,28978
59443316,27646
59463324,27016
59483328,26632
59503332,26320
59523336,24740
59543344,24758
59563348,26660
59583356,24650
59603364,26210
59623368,29616
59643376,31798
59663380,33326
59683384,35034
59703388,38072
59723396,41296
59743400,44252
59763404,46064
59783408,46012
59803412,45300
59823416,44262
59843424,43430
59863428,41760
59883432,39596
59903440,36998
59923448,35308
59943456,32948
59963464,31746
59983472,29500
60003480,28618
60023488,28498
60043492,28832
60063496,30080
60083504,32068
60103508,34426
60123516,37574
60143520,38856
60163528,36550
60183532,36124
60203536,35656
60223540,35782
60243544,38614
60263548,42154
60283556,44374
60303560,47058
60323568,49274
60343576,50102
60363584,49268
60383592,46858
60403596,43548
60423604,39974
60443608,36812
60463612,34682
60483620,32842
60503628,31642
60523632,30608
60543640,29234
60563644,27764
60583652,26952
60603656,26784
60623664,26640
60643668,25476
60663676,24298
60683680,24768
60703688,25810
60723692,23994
60743696,26066
60763704,27382
60783712,29586
60803720,33692
60823724,37368
60843732,40708
60863736,43922
60883744,46374
60903748,47024
60923752,45964
60943760,44790
60963764,43742
60983772,42554
61003784,41416
61023788,40328
61043796,38668
61063800,37618
61083808,35394
61103816,33520
61123824,33070
61143832,33224
61163836,34162
61183844,36636
61203852,39290
61223860,38510
61243868,37648
61263876,37180
61283880,35254
61303888,34624
61323892,34116
61343900,33890
61363904,36984
61383912,41680
61403916,44528
61423924,46712
61443932,48608
61463936,49116
61483944,48656
61503948,47438
61523952,45060
61543960,42316
61563964,39566
61583972,37186
61603976,34950
61623980,32992
61643984,31168
61663992,29338
61684000,27854
61704008,27426
61724016,27160
61744024,26710
61764032,25310
61784040,25284
61804044,27498
61824048,25458
61844056,25604
61864064,27372
61884068,28708
61904072,31294
61924080,35436
61944088,40472
61964096,44648
61984100,47858
62004108,50298
62024112,50194
62044116,48218
62064120,45386
62084124,43416
62104128,41438
62124132,40534
62144136,38286
62164144,36988
62184148,35764
62204156,35772
62224160,35682
62244168,34636
62264176,35162
62284180,36362
62304184,37118
